Start_time,End_time,Fare,City,Age,Flight_count,Avg_discount,Flight_mileage
2012/06/14,2014/03/31,6863.0,沈阳,43.0,13,0.49183620299999997,21893
2013/01/01,2014/03/31,1270.0,哈尔滨,39.0,8,0.6648295879999999,16196
2005/11/27,2014/03/31,7552.0,上海,48.0,12,0.846474057,12720
2012/04/07,2014/03/31,8493.0,上海,38.0,12,0.7093826590000001,15178
2011/11/18,2014/03/31,4986.0,西安,57.0,15,0.741745212,14514
2008/09/28,2014/03/31,0.0,深圳,49.0,6,1.323334972,8135
2008/01/07,2014/03/31,0.0,北京,31.0,10,0.738763382,14572
2010/09/25,2014/03/31,4006.0,长沙,46.0,11,0.794397461,13551
2010/08/09,2014/03/31,5124.0,重庆,31.0,12,0.927595002,11605
2012/06/26,2014/03/31,0.0,广州,35.0,28,0.581591118,18509
2010/09/26,2014/03/31,2730.0,佛山,28.0,7,0.714743028,15060
2007/04/30,2014/03/31,4023.0,北京,59.0,8,0.904787323,11896
2011/12/22,2014/03/31,5010.0,北京,46.0,5,0.588,18305
2008/04/04,2014/03/31,3254.0,广州,33.0,11,0.749045863,14369
2012/07/30,2014/03/31,1725.0,杭州,46.0,7,1.2894680090000001,8346
2009/03/04,2014/03/31,2750.0,广州,30.0,11,0.624382616,17234
2013/02/16,2014/03/31,2920.0,深圳市,32.0,6,0.758429659,14188
2008/10/18,2014/03/31,1630.0,深圳,49.0,11,0.645574754,16668
2013/01/31,2014/03/31,0.0,广州,38.0,8,0.665441277,16169
2006/03/26,2014/03/31,4703.0,,38.0,8,0.7198059809999999,14947
2008/05/17,2014/03/31,8148.0,广州市,31.0,11,0.667990811,16106
2009/04/21,2014/03/31,5580.0,长春,41.0,8,0.750634245,14332
2007/01/14,2014/03/31,5310.0,北京,64.0,10,0.7390169679999999,14557
2010/08/17,2014/03/31,1750.0,深圳,52.0,3,1.3375021759999999,8043
2011/11/27,2014/03/31,5752.0,广州市,28.0,16,0.708987675,15173
2010/06/04,2014/03/31,9772.0,深圳,38.0,14,0.595683039,18059
2008/01/13,2014/03/31,5355.0,北京,44.0,11,0.857686174,12542
2012/11/02,2014/03/31,2596.0,哈尔滨,32.0,11,0.472706099,22756
2012/04/28,2014/03/31,2607.0,,43.0,11,0.7334119729999999,14666
2005/10/25,2014/03/31,873.0,武汉,40.0,14,0.564629921,19050
2005/11/28,2014/03/31,3815.0,长春,48.0,12,0.810924306,13264
2005/05/21,2014/03/31,4280.0,武汉,46.0,17,0.555880924,19349
2006/05/19,2014/03/31,2576.0,沈阳市,51.0,9,0.780625635,13778
2012/05/21,2014/03/31,6048.0,,58.0,18,0.5,21510
2011/04/05,2014/03/31,9195.0,西宁,54.0,5,1.201675978,8950
2012/12/02,2014/03/31,8825.0,北京,35.0,3,1.152255438,9333
2009/07/19,2014/03/31,1358.0,北京,54.0,9,0.577465091,18620
2008/02/24,2014/03/31,4080.0,广州,36.0,15,0.604759548,17779
2011/04/11,2014/03/31,5546.0,广州,32.0,10,0.81024416,13270
2012/08/27,2014/03/31,10710.0,,47.0,12,0.851627723,12625
2009/08/01,2014/03/31,6421.0,深圳市,29.0,14,0.565375191,19017
2013/01/23,2014/03/31,0.0,,36.0,12,0.534004172,20134
2006/01/27,2014/03/31,3413.0,北京,71.0,9,0.762989852,14091
2011/01/03,2014/03/31,7386.0,广州,42.0,12,0.682663661,15749
2010/10/24,2014/03/31,3267.0,哈尔滨市,42.0,13,0.531065501,20244
2009/07/12,2014/03/31,0.0,长沙,32.0,16,0.721507585,14898
2012/12/27,2014/03/31,8285.0,乌鲁木齐,42.0,4,0.7875,13648
2011/06/29,2014/03/31,1205.0,Wheat Ridge,38.0,17,0.623634887,17233
2012/05/20,2014/03/31,7487.0,郑州,34.0,16,0.942137472,11406
2011/03/30,2014/03/31,7200.0,上海,51.0,10,0.749249059,14342
2010/03/17,2014/03/31,5580.0,北京,47.0,8,0.796637752,13488
2011/09/28,2014/03/31,3780.0,广州,30.0,16,0.565194655,19008
2010/05/14,2014/03/31,0.0,延吉市,40.0,8,0.598153675,17960
2011/11/24,2014/03/31,4078.0,,42.0,9,0.583641204,18406
2011/01/14,2014/03/31,0.0,北京,47.0,12,0.55354084,19405
2007/04/09,2014/03/31,0.0,上海,56.0,9,0.7536577320000001,14252
2011/01/07,2014/03/31,7952.0,广州,49.0,3,0.933333333,11508
2008/05/11,2014/03/31,3396.0,海口,40.0,15,0.642545465,16716
2011/11/20,2014/03/31,3029.0,万宁,54.0,11,0.742538025,14464
2008/08/07,2014/03/31,4013.0,北京,72.0,10,0.64612418,16621
2011/08/24,2014/03/31,4624.0,吉林,29.0,9,0.638575251,16817
2006/04/28,2014/03/31,0.0,广州,41.0,3,0.48286119,22239
2012/08/01,2014/03/31,3184.0,桂林,38.0,15,0.5758849079999999,18646
2008/03/11,2014/03/31,5793.0,北京,32.0,12,0.759661101,14134
2013/02/28,2014/03/31,8410.0,,41.0,4,1.128547404,9514
2013/01/01,2014/03/31,1562.0,大连,37.0,7,0.589267248,18219
2006/11/25,2014/03/31,0.0,北京,55.0,7,1.136539276,9446
2010/07/08,2014/03/31,0.0,广州,48.0,5,0.752808555,14260
2011/04/11,2014/03/31,1623.0,广州,53.0,9,0.635457936,16891
2012/03/22,2014/03/31,9479.0,北京,45.0,12,0.668696654,16051
2006/01/25,2014/03/31,0.0,广州,44.0,10,0.715196588,15006
2007/09/28,2014/03/31,5930.0,广州,42.0,7,0.782147803,13721
2008/05/21,2014/03/31,2590.0,上海,42.0,12,0.645051391,16637
2011/11/11,2014/03/31,6702.0,深圳,31.0,7,0.6472172970000001,16581
2011/08/11,2014/03/31,4751.0,杭州,36.0,12,0.72389436,14824
2012/03/19,2014/03/31,4855.0,西宁,40.0,9,0.820446586,13077
2012/12/12,2014/03/31,0.0,深圳,27.0,13,0.600003356,17880
2006/05/26,2014/03/31,7096.0,广州,39.0,10,0.7820944809999999,13717
2012/05/16,2014/03/31,4480.0,合肥,37.0,10,0.770942149,13915
2011/10/18,2014/03/31,5586.0,JOHOR BAHRU,41.0,6,0.6333333329999999,16932
2010/05/27,2014/03/31,4357.0,南京,37.0,18,0.711592674,15069
2012/03/31,2014/03/31,10356.0,北京,30.0,12,0.84589776,12676
2011/04/11,2014/03/31,2625.0,SOLINGEN,52.0,9,1.011732402,10598
2005/12/20,2014/03/31,10446.0,宁波,36.0,12,0.718773882,14917
2006/05/26,2014/03/31,3982.0,北京,52.0,13,0.823667512,13017
2009/12/24,2014/03/31,10273.0,武汉,50.0,15,0.805001502,13318
2010/04/12,2014/03/31,4606.0,大连,58.0,11,0.681276055,15736
2006/10/18,2014/03/31,5760.0,长春,38.0,12,0.9575,11196
2007/10/01,2014/03/31,9265.0,广州,37.0,7,0.7785714290000001,13769
2006/12/04,2014/03/31,4729.0,广州,68.0,14,0.521652149,20549
2012/09/21,2014/03/31,4347.0,广州,29.0,10,0.683632015,15680
2006/07/02,2014/03/31,7376.0,北京,64.0,7,0.935603561,11457
2006/05/03,2014/03/31,6263.0,郑州,42.0,12,0.692649435,15475
2006/04/12,2014/03/31,1746.0,杭州,53.0,17,0.6882765040000001,15573
2012/10/16,2014/03/31,615.0,乌鲁木齐,47.0,13,0.6055961129999999,17698
2010/05/05,2014/03/31,7698.0,沈阳,53.0,13,0.759677488,14108
2008/12/14,2014/03/31,4414.0,MONTEKEY PARK,64.0,3,0.6987482070000001,15338
2011/07/28,2014/03/31,4686.0,上海,35.0,17,0.64234596,16684
2008/10/25,2014/03/31,3875.0,,55.0,6,0.775109215,13826
2007/02/22,2014/03/31,2813.0,广州市,54.0,13,0.596174131,17975
2012/04/23,2014/03/31,3929.0,青岛,50.0,7,0.798602623,13418
2013/03/03,2014/03/31,1595.0,青岛,39.0,14,0.564601602,18976
2011/06/01,2014/03/31,6140.0,上海,45.0,13,0.766973081,13968
2005/03/24,2014/03/31,6140.0,北京,46.0,10,0.977372503,10961
2009/08/13,2014/03/31,8596.0,上海市,51.0,16,0.6478108370000001,16536
2010/02/05,2014/03/31,4715.0,重庆,39.0,9,0.710660121,15073
2007/04/24,2014/03/31,6759.0,北京,46.0,9,0.72706625,14732
2011/02/17,2014/03/31,9847.0,连云港市,36.0,14,0.675512109,15856
2006/06/03,2014/03/31,2490.0,上海,41.0,8,0.909304695,11779
2011/08/10,2014/03/31,7491.0,郑州,36.0,9,0.781720312,13701
2009/08/09,2014/03/31,2146.0,长春,35.0,10,0.7048351429999999,15195
2007/09/11,2014/03/31,4712.0,Hong Kong,49.0,15,0.89018951,12031
2011/01/21,2014/03/31,4577.0,上海,37.0,13,0.528188499,20276
2009/07/01,2014/03/31,4552.0,长春,53.0,15,0.757413537,14139
2012/02/26,2014/03/31,3766.0,,52.0,15,0.5786210620000001,18507
2007/07/04,2014/03/31,1505.0,广州,44.0,12,0.851631273,12573
2013/01/11,2014/03/31,1400.0,上海,40.0,13,0.6889389359999999,15541
2012/04/18,2014/03/31,2787.0,上海,32.0,8,0.945725643,11321
2013/02/15,2014/03/31,1992.0,东莞,37.0,11,0.7242136240000001,14783
2009/12/11,2014/03/31,3961.0,沈阳,45.0,8,0.651055096,16444
2011/10/07,2014/03/31,2410.0,乌鲁木齐,44.0,8,0.699860103,15297
2007/08/06,2014/03/31,2034.0,北京,30.0,13,0.691424881,15482
2007/04/12,2014/03/31,3076.0,,48.0,8,0.669014375,16000
2011/12/29,2014/03/31,4173.0,抚顺,47.0,11,0.7099078129999999,15078
2007/07/14,2014/03/31,588.0,大连,43.0,10,0.8815359909999999,12142
2009/10/15,2014/03/31,4967.0,广州市,56.0,11,0.588086264,18200
2007/06/28,2014/03/31,14243.0,,37.0,25,0.797243948,13425
2006/01/01,2014/03/31,5991.0,洛阳,66.0,10,0.7895485059999999,13555
2012/09/17,2014/03/31,5963.0,深圳　,30.0,13,0.5831691370000001,18352
2008/05/29,2014/03/31,4824.0,深圳,34.0,9,0.539798698,19821
2012/08/03,2014/03/31,2678.0,PRATO,30.0,16,0.619886436,17259
2006/09/23,2014/03/31,0.0,南海,59.0,27,0.722994052,14796
2011/05/21,2014/03/31,2728.0,天津,40.0,10,0.614154897,17418
2008/07/01,2014/03/31,6457.0,武汉,46.0,13,0.831501866,12864
2009/03/06,2014/03/31,3910.0,广州,53.0,6,1.002447985,10670
2011/03/02,2014/03/31,5182.0,北京,32.0,7,0.767346295,13939
2008/07/10,2014/03/31,6433.0,上海,30.0,11,0.720462171,14843
2005/06/08,2014/03/31,9775.0,,52.0,13,0.689068059,15516
2008/04/15,2014/03/31,1981.0,沈阳市,54.0,8,0.824512995,12967
2006/01/13,2014/03/31,3208.0,北京,47.0,8,0.765910165,13959
2008/10/10,2014/03/31,0.0,北京,48.0,7,0.8687510159999999,12306
2010/08/23,2014/03/31,6150.0,顺德,31.0,9,0.695822052,15364
2012/07/20,2014/03/31,25500.0,-,60.0,7,1.04486365,10231
2012/04/17,2014/03/31,5687.0,贵阳,52.0,9,0.8596638520000001,12435
2011/07/18,2014/03/31,1566.0,长春,86.0,12,0.677510458,15778
2010/08/12,2014/03/31,0.0,桂林,36.0,10,0.813256999,13144
2005/08/03,2014/03/31,7814.0,广州市,45.0,13,0.591720454,18065
2006/10/02,2014/03/31,6925.0,珠海,46.0,10,0.820166513,13032
2006/07/01,2014/03/31,4192.0,广州,72.0,2,0.824722222,12960
2010/09/23,2014/03/31,2866.0,广州,33.0,13,0.513634529,20806
2012/03/08,2014/03/31,7792.0,上海,42.0,11,0.792239027,13488
2013/02/25,2014/03/31,0.0,贵阳,42.0,9,0.808118288,13222
2011/05/06,2014/03/31,1650.0,厦门,41.0,12,0.916759331,11655
2012/05/28,2014/03/31,1024.0,上海,42.0,11,0.72755159,14683
2006/06/26,2014/03/31,8762.0,广州,38.0,13,0.7700324390000001,13872
2008/07/20,2014/03/31,5675.0,青岛,70.0,13,0.64585646,16539
2011/02/08,2014/03/31,8502.0,广州,36.0,10,0.66444479,16075
2006/04/23,2014/03/31,5537.0,武汉,46.0,17,0.6805072329999999,15693
2013/03/06,2014/03/31,3417.0,上海,31.0,11,0.6858599870000001,15570
2011/07/31,2014/03/31,0.0,广州,32.0,7,0.760197907,14047
2006/12/07,2014/03/31,0.0,武汉,47.0,13,0.755079904,14142
2008/12/14,2014/03/31,968.0,北京,39.0,8,0.720117346,14828
2006/01/06,2014/03/31,2271.0,北京,72.0,3,0.861463493,12395
2006/08/15,2014/03/31,7021.0,桃?市,51.0,18,0.473901909,22530
2012/11/04,2014/03/31,5997.0,大连,46.0,16,0.8770174140000001,12174
2010/12/18,2014/03/31,6540.0,上海,48.0,11,1.019825198,10469
2012/08/21,2014/03/31,6070.0,DENPASAR,50.0,17,0.7326000140000001,14573
2008/01/13,2014/03/31,3500.0,深圳,52.0,8,0.6425,16616
2011/12/15,2014/03/31,3632.0,北京,54.0,8,0.701578048,15215
2012/02/26,2014/03/31,7198.0,长春,39.0,6,0.644864979,16553
2011/09/12,2014/03/31,3580.0,沈阳,33.0,18,0.60961846,17508
2010/07/20,2014/03/31,3843.0,北京,40.0,8,0.8621770740000001,12379
2012/10/14,2014/03/31,660.0,上海,39.0,12,0.81327288,13123
2011/11/26,2014/03/31,9195.0,成都,28.0,10,0.511527585,20863
2007/10/11,2014/03/31,5823.0,北京,36.0,8,0.6774314370000001,15752
2012/07/03,2014/03/31,8232.0,成都,29.0,11,0.704773448,15140
2010/12/05,2014/03/31,3913.0,佛山,38.0,7,0.6303184070000001,16928
2006/04/24,2014/03/31,7387.0,北京,51.0,10,0.849253422,12564
2009/10/13,2014/03/31,3711.0,广州,37.0,7,0.6875813620000001,15517
2012/08/02,2014/03/31,4335.0,大连,34.0,11,0.8307264659999999,12843
2011/09/05,2014/03/31,0.0,广州,54.0,12,0.688626945,15491
2007/03/22,2014/03/31,0.0,广州,40.0,8,0.6893285509999999,15474
2011/12/12,2014/03/31,632.0,深圳,32.0,11,0.67982663,15689
2007/07/25,2014/03/31,5153.0,南海,38.0,16,0.573520998,18597
2008/01/10,2014/03/31,2500.0,上海,41.0,9,0.841401073,12676
2005/08/06,2014/03/31,3914.0,北京,64.0,10,0.67755797,15741
2009/02/13,2014/03/31,875.0,,53.0,17,0.44185979999999997,24137
2012/06/16,2014/03/31,6942.0,乌鲁木齐,34.0,9,0.517145905,20623
2012/08/10,2014/03/31,9200.0,Suwon-si,57.0,15,0.765333333,13935
2010/11/18,2014/03/31,6141.0,上海,47.0,17,0.6780747709999999,15728
2005/11/17,2014/03/31,7501.0,大连,50.0,20,0.6886259440000001,15487
2012/05/14,2014/03/31,8982.0,乌鲁木齐,41.0,8,0.708691434,15047
2010/02/09,2014/03/31,2040.0,天津,58.0,9,0.929458729,11473
2006/07/04,2014/03/31,6657.0,广州,42.0,13,0.577783377,18456
2011/01/17,2014/03/31,0.0,广州,33.0,13,0.624040499,17087
2009/12/25,2014/03/31,2263.0,珠海,44.0,7,0.774844125,13761
2007/09/15,2014/03/31,960.0,上海,46.0,8,0.83314058,12797
2006/03/07,2014/03/31,5355.0,广州市,58.0,9,0.6022222220000001,17703
2013/03/16,2014/03/31,2300.0,ARTARMON,42.0,2,0.7,15230
2010/02/04,2014/03/31,4073.0,大连,44.0,14,0.57304682,18603
2011/06/29,2014/03/31,6069.0,武汉,39.0,19,0.705263332,15114
2010/10/22,2014/03/31,0.0,大连,38.0,7,0.472452462,22561
2010/05/31,2014/03/31,9808.0,东莞,34.0,4,0.825,12920
2012/05/29,2014/03/31,6404.0,东莞,39.0,10,0.62570917,17034
2012/03/09,2014/03/31,2504.0,成都,45.0,11,0.687145896,15511
2011/12/13,2014/03/31,0.0,乌鲁木齐,37.0,5,0.831424782,12816
2011/04/01,2014/03/31,2924.0,深圳,33.0,13,0.585668664,18193
2012/11/13,2014/03/31,5513.0,沈阳市,31.0,9,0.747638762,14251
2012/08/16,2014/03/31,5680.0,贵阳,40.0,10,0.626,17020
2013/03/28,2014/03/31,2050.0,北京,30.0,4,0.524931021,20296
2006/08/08,2014/03/31,6167.0,海口,36.0,12,0.630982645,16883
2012/11/06,2014/03/31,3822.0,广州市,29.0,14,0.531429355,20044
2008/08/26,2014/03/31,0.0,长沙,46.0,16,0.662348735,16081
2007/11/01,2014/03/31,2190.0,广州,41.0,10,0.691367,15406
2008/11/21,2014/03/31,6666.0,台山,46.0,13,0.5995895960000001,17763
2012/09/20,2014/03/31,1270.0,珠海,37.0,10,0.585607302,18187
2007/12/26,2014/03/31,2995.0,,47.0,13,0.90302018,11794
2008/12/31,2014/03/31,3071.0,上海,37.0,18,0.748087946,14236
2009/03/19,2014/03/31,0.0,乌鲁木齐,51.0,7,0.6236919470000001,17075
2009/01/02,2014/03/31,5323.0,西安,48.0,12,0.7497458459999999,14204
2012/12/05,2014/03/31,4620.0,北京,40.0,4,0.959048991,11104
2008/07/10,2014/03/31,6581.0,兰州,47.0,18,0.8456316999999999,12593
2013/02/15,2014/03/31,3185.0,广州,26.0,13,0.6733617909999999,15813
2012/08/13,2014/03/31,3825.0,.,37.0,12,0.621515381,17131
2009/10/01,2014/03/31,7496.0,廊坊,53.0,13,0.72785602,14627
2012/10/27,2014/03/31,2837.0,重庆,50.0,6,0.7844661409999999,13571
2011/07/27,2014/03/31,3128.0,上海,36.0,10,0.770719612,13813
2009/12/11,2014/03/31,5875.0,上海,51.0,13,0.79683009,13360
2007/12/25,2014/03/31,0.0,MELBOURNE,47.0,2,0.7,15208
2010/07/14,2014/03/31,4700.0,MELBOURNE,58.0,2,0.7,15208
2012/07/14,2014/03/31,4700.0,MELLBOURNE,34.0,2,0.7,15208
2007/12/27,2014/03/31,4700.0,广州,34.0,2,0.7,15208
2011/10/28,2014/03/31,9435.0,遵化,47.0,7,0.865799105,12295
2012/07/08,2014/03/31,6049.0,北京,32.0,8,0.808772796,13160
2006/05/11,2014/03/31,7598.0,沈阳市,41.0,9,0.970830065,10963
2012/04/21,2014/03/31,3008.0,,55.0,6,1.333001002,7984
2012/12/10,2014/03/31,4150.0,Nam-gu,61.0,31,0.521107575,20423
2010/05/20,2014/03/31,6689.0,上海市黄浦区,40.0,11,0.723215087,14715
2007/03/19,2014/03/31,0.0,广州,40.0,10,0.8167091329999999,13030
2011/01/04,2014/03/31,7055.0,广州,28.0,8,0.67625,15736
2005/03/01,2014/03/31,6800.0,,37.0,6,0.901666667,11802
2009/12/08,2014/03/31,4434.0,广州,44.0,9,0.708224958,15025
2010/03/23,2014/03/31,6118.0,大连,34.0,11,0.649756961,16376
2012/02/17,2014/03/31,3693.0,北京,48.0,7,0.967297273,11000
2008/04/11,2014/03/31,2670.0,上海,31.0,14,0.866652277,12277
2005/06/03,2014/03/31,0.0,广州,42.0,2,0.7,15199
2008/09/23,2014/03/31,4700.0,广州,77.0,2,0.7,15199
2010/12/23,2014/03/31,4700.0,YAGOONA,48.0,2,0.7,15199
2011/07/11,2014/03/31,4700.0,SYONEY,55.0,2,0.7,15199
2007/05/19,2014/03/31,4700.0,广州,82.0,2,0.7,15199
2009/11/27,2014/03/31,4700.0,SYDNEY,45.0,2,0.7,15199
2012/05/08,2014/03/31,4700.0,广州,56.0,2,0.7,15199
2008/01/26,2014/03/31,4700.0,,73.0,2,0.7,15199
2009/11/20,2014/03/31,4700.0,南京,32.0,2,0.7,15199
2013/01/12,2014/03/31,4700.0,广州,36.0,2,0.7,15199
2005/03/03,2014/03/31,8066.0,,57.0,9,0.903925234,11770
2006/12/01,2014/03/31,0.0,北京市,39.0,8,0.807889741,13169
2013/02/15,2014/03/31,476.0,广州,29.0,13,0.520223483,20449
2012/09/09,2014/03/31,384.0,长春,32.0,9,0.641054598,16594
2009/12/01,2014/03/31,2124.0,北京,39.0,9,0.7321494940000001,14529
2013/01/15,2014/03/31,5100.0,哈尔滨,24.0,9,0.6874072640000001,15474
2012/08/10,2014/03/31,3734.0,北京,42.0,9,0.6713772640000001,15843
2011/11/28,2014/03/31,6283.0,广州,31.0,14,0.6939714229999999,15327
2008/12/28,2014/03/31,4370.0,北京,54.0,12,0.8445981579999999,12592
2010/05/09,2014/03/31,9276.0,广州,55.0,5,0.778137119,13667
2008/02/20,2014/03/31,5650.0,广州,53.0,2,0.699694059,15199
2008/08/18,2014/03/31,2962.0,泸州,54.0,8,0.771391367,13785
2010/12/29,2014/03/31,9626.0,广州,48.0,16,0.569039388,18686
2011/03/09,2014/03/31,0.0,广州,31.0,14,0.634158168,16767
2007/05/01,2014/03/31,4224.0,香港,44.0,22,0.559675755,18998
2007/10/16,2014/03/31,4630.0,MONTEREY PARK,56.0,3,0.6647180189999999,15994
2011/02/11,2014/03/31,7449.0,北京,41.0,10,0.681518046,15599
2007/07/23,2014/03/31,2040.0,广州,36.0,12,0.725446295,14654
2012/06/13,2014/03/31,1920.0,湛江,40.0,11,0.791231857,13435
2005/06/09,2014/03/31,4644.0,,49.0,10,0.760801603,13972
2011/11/22,2014/03/31,5037.0,深圳,36.0,15,0.622672954,17071
2012/09/07,2014/03/31,1907.0,北京,54.0,13,0.742725875,14311
2008/12/01,2014/03/31,2974.0,北京,37.0,9,0.8397376740000001,12656
2010/11/11,2014/03/31,8560.0,南京,32.0,5,0.992537592,10707
2012/07/13,2014/03/31,8340.0,北京,43.0,8,0.9753832029999999,10895
2007/09/14,2014/03/31,1280.0,上海,37.0,10,0.730761243,14542
2010/01/30,2014/03/31,8220.0,TOKYO,56.0,4,0.8225,12920
2008/03/17,2014/03/31,4820.0,广州,44.0,10,0.72280302,14702
2012/08/21,2014/03/31,3328.0,苏州,32.0,11,0.7394655529999999,14370
2010/05/10,2014/03/31,7197.0,成都市,41.0,12,0.691470033,15367
2010/06/27,2014/03/31,4129.0,北京,47.0,10,0.8165434570000001,13013
2012/07/21,2014/03/31,5960.0,汕头,29.0,12,0.591925348,17950
2011/06/06,2014/03/31,6136.0,广州,42.0,14,0.529710326,20057
2011/08/21,2014/03/31,4383.0,武汉,29.0,14,0.793883575,13382
2011/09/05,2014/03/31,3960.0,Singapore,46.0,10,0.701112724,15152
2012/03/16,2014/03/31,6858.0,永康,57.0,15,0.687088157,15461
2010/08/15,2014/03/31,3165.0,大连,42.0,14,0.75624119,14047
2011/05/27,2014/03/31,615.0,和田,40.0,17,0.560745355,18944
2010/12/20,2014/03/31,4665.0,珠海,43.0,8,0.64028692,16590
2008/01/18,2014/03/31,7198.0,沈阳,82.0,12,0.66966839,15862
2008/11/12,2014/03/31,9650.0,北京,36.0,13,0.476600709,22287
2012/05/09,2014/03/31,6438.0,北京,43.0,8,0.639013356,16622
2006/11/10,2014/03/31,4961.0,北京,47.0,10,0.6809199309999999,15599
2012/07/06,2014/03/31,0.0,广州,45.0,6,0.6834189190000001,15540
2012/06/06,2014/03/31,2370.0,江门,28.0,9,0.729058832,14567
2008/05/26,2014/03/31,3445.0,珠海,35.0,17,0.541032146,19629
2007/09/17,2014/03/31,3544.0,广州,41.0,10,0.63820012,16640
2010/01/02,2014/03/31,4592.0,北京,43.0,9,0.72146837,14717
2009/10/27,2014/03/31,2400.0,广州,47.0,2,0.7,15168
2012/10/09,2014/03/31,4158.0,杭州,34.0,11,0.8857228659999999,11987
2012/03/13,2014/03/31,8192.0,珠海,34.0,10,0.564553044,18805
2012/02/21,2014/03/31,7501.0,上海,39.0,18,0.5294065729999999,20053
2013/02/02,2014/03/31,1360.0,北京,41.0,6,0.916767703,11580
2010/11/29,2014/03/31,9170.0,北京,33.0,7,1.282280469,8279
2010/08/25,2014/03/31,7596.0,北京,30.0,8,0.841187193,12618
2006/02/21,2014/03/31,6743.0,广州,38.0,9,0.584019478,18174
2010/03/01,2014/03/31,6193.0,长春,38.0,11,0.608111283,17451
2010/10/20,2014/03/31,6872.0,杭州,56.0,10,0.6619869,16030
2012/05/12,2014/03/31,6793.0,广州,34.0,12,0.704362055,15064
2012/11/30,2014/03/31,7308.0,深圳市,31.0,8,0.7787874340000001,13624
2012/04/09,2014/03/31,7391.0,荆州市,47.0,8,0.587282741,18066
2010/01/01,2014/03/31,4457.0,深圳,37.0,10,0.79542735,13338
2010/09/29,2014/03/31,3092.0,南京市,30.0,7,0.923832288,11484
2008/09/14,2014/03/31,5367.0,深圳,40.0,17,0.681233545,15573
2007/03/08,2014/03/31,2771.0,深圳,41.0,10,0.612600335,17317
2011/10/16,2014/03/31,5230.0,,39.0,16,0.640511443,16561
2007/09/21,2014/03/31,3136.0,广州,39.0,13,0.692312512,15321
2012/06/11,2014/03/31,5560.0,北京,31.0,9,0.6279486120000001,16891
2008/08/06,2014/03/31,3880.0,上海,37.0,10,0.98134715,10808
2012/08/07,2014/03/31,3598.0,广州,58.0,5,0.813559647,13035
2012/03/27,2014/03/31,4515.0,北京,46.0,11,1.004854544,10553
2011/07/27,2014/03/31,6575.0,北京,33.0,9,0.661865676,16021
2012/07/06,2014/03/31,969.0,上海,41.0,16,0.511589714,20727
2012/09/06,2014/03/31,4542.0,北京,42.0,9,0.73557128,14415
2005/03/09,2014/03/31,2538.0,深圳,34.0,9,0.630838936,16807
2012/01/01,2014/03/31,4214.0,北京,31.0,10,0.8407041470000001,12611
2010/02/12,2014/03/31,6361.0,北京,32.0,7,0.6764654459999999,15671
2011/10/18,2014/03/31,1205.0,乌鲁木齐,35.0,7,0.532857143,19894
2006/09/28,2014/03/31,3761.0,广州,47.0,10,0.600141539,17663
2012/10/08,2014/03/31,1181.0,大连,57.0,15,0.6279513000000001,16879
2013/02/13,2014/03/31,4794.0,哈尔滨,47.0,9,0.79286922,13366
2008/03/19,2014/03/31,11049.0,,53.0,25,0.681150039,15556
2008/02/24,2014/03/31,4032.0,大庆,48.0,15,0.661780026,16011
2011/12/23,2014/03/31,0.0,沈阳市,30.0,16,0.7108473670000001,14905
2009/01/11,2014/03/31,3098.0,南海,39.0,13,0.451029756,23491
2012/08/24,2014/03/31,7376.0,厦门,53.0,3,0.833333333,12714
2011/02/21,2014/03/31,3627.0,武汉,,12,0.809598808,13086
2010/12/08,2014/03/31,2488.0,沈阳,41.0,10,0.736198749,14390
2006/12/01,2014/03/31,7624.0,桂林,,12,0.7916583220000001,13381
2010/01/26,2014/03/31,3350.0,北京,35.0,10,0.540778538,19588
2009/11/07,2014/03/31,8718.0,广州,38.0,16,0.842354672,12575
2010/12/05,2014/03/31,3680.0,乌鲁木齐,34.0,10,0.357423317,29635
2008/04/16,2014/03/31,2975.0,深圳,37.0,8,0.764701805,13850
2007/06/29,2014/03/31,4868.0,番禺,52.0,12,0.742342469,14267
2010/11/04,2014/03/31,1799.0,长春,39.0,7,0.6852791979999999,15455
2012/02/16,2014/03/31,4676.0,深圳,58.0,11,0.536548964,19739
2011/03/16,2014/03/31,1302.0,上海,41.0,12,0.685958935,15439
2012/12/12,2014/03/31,0.0,伊宁,33.0,29,0.662758621,15979
2009/12/02,2014/03/31,6950.0,成都,34.0,18,0.615899732,17194
2010/11/25,2014/03/31,5801.0,沈阳市,39.0,9,0.8090922979999999,13088
2012/07/08,2014/03/31,4528.0,沧州,42.0,7,0.797528056,13277
2010/09/25,2014/03/31,6404.0,北京,46.0,9,0.70133064,15098
2011/09/28,2014/03/31,960.0,长春,56.0,9,0.774259598,13675
2013/03/23,2014/03/31,0.0,广州市,36.0,11,0.615841671,17192
2011/09/23,2014/03/31,0.0,北京,31.0,4,1.333799924,7937
2008/11/11,2014/03/31,7958.0,广州,40.0,9,0.704301776,15031
2010/05/21,2014/03/31,5888.0,广州,37.0,17,0.538398779,19660
2012/06/20,2014/03/31,6405.0,广州,30.0,9,0.718281759,14736
2006/11/09,2014/03/31,5924.0,增城,,19,0.586268558,18052
2012/04/05,2014/03/31,3455.0,深圳,34.0,10,0.7485712259999999,14138
2012/06/05,2014/03/31,8765.0,江门,47.0,9,0.747723612,14154
